#{"t_start": 1652260237.0176692, "env_id": "PandaPush-v2"}
r,l,t,is_success
-50.0,50,718.80641,0.0
-50.0,50,720.832778,0.0
-50.0,50,722.83459,0.0
-50.0,50,724.821934,0.0
-50.0,50,726.820545,0.0
-50.0,50,728.805351,0.0
-50.0,50,730.699146,0.0
-50.0,50,732.6874,0.0
-50.0,50,734.627621,0.0
-50.0,50,736.582083,0.0
-50.0,50,738.621815,0.0
-50.0,50,740.544694,0.0
-50.0,50,742.50982,0.0
-50.0,50,744.536001,0.0
-24.0,50,746.530876,0.0
-50.0,50,748.544272,0.0
-50.0,50,750.442571,0.0
-50.0,50,752.42186,0.0
-50.0,50,754.366057,0.0
-50.0,50,756.325432,0.0
-50.0,50,758.242501,0.0
-50.0,50,760.136393,0.0
-50.0,50,762.14529,0.0
-50.0,50,764.183459,0.0
-50.0,50,766.067249,0.0
0.0,50,768.010916,1.0
-50.0,50,769.956198,0.0
-50.0,50,771.943986,0.0
-50.0,50,773.929683,0.0
-50.0,50,775.796051,0.0
-50.0,50,777.81077,0.0
-50.0,50,779.77533,0.0
0.0,50,781.745351,1.0
-50.0,50,783.647909,0.0
-50.0,50,785.52999,0.0
-50.0,50,787.541281,0.0
-50.0,50,789.43435,0.0
-50.0,50,791.39011,0.0
-50.0,50,793.299108,0.0
-50.0,50,795.283637,0.0
-50.0,50,797.282793,0.0
-50.0,50,799.237348,0.0
0.0,50,801.154701,1.0
-50.0,50,803.142226,0.0
-50.0,50,805.134967,0.0
-50.0,50,807.113532,0.0
-50.0,50,809.00911,0.0
-50.0,50,811.018456,0.0
-50.0,50,812.989652,0.0
-50.0,50,814.891897,0.0
-50.0,50,816.866515,0.0
-50.0,50,818.784071,0.0
-50.0,50,820.688085,0.0
-50.0,50,822.584999,0.0
-50.0,50,824.479613,0.0
-50.0,50,826.432029,0.0
-50.0,50,828.41617,0.0
-50.0,50,830.383242,0.0
-50.0,50,832.356468,0.0
-50.0,50,834.237689,0.0
-50.0,50,836.157125,0.0
-50.0,50,838.152935,0.0
-50.0,50,840.136751,0.0
0.0,50,842.121348,1.0
-50.0,50,844.059958,0.0
-50.0,50,846.036606,0.0
-50.0,50,847.924797,0.0
-50.0,50,849.89329,0.0
-50.0,50,851.821915,0.0
-50.0,50,853.68692,0.0
-50.0,50,855.579487,0.0
-50.0,50,857.525031,0.0
-50.0,50,859.472829,0.0
-50.0,50,861.480686,0.0
-50.0,50,863.45173,0.0
-50.0,50,865.402648,0.0
-50.0,50,867.329509,0.0
-50.0,50,869.337003,0.0
-50.0,50,871.336515,0.0
-50.0,50,873.337143,0.0
-50.0,50,875.34711,0.0
-50.0,50,877.315329,0.0
-45.0,50,879.288394,0.0
