#{"t_start": 1615664131.843369, "env_id": "FetchPush-v1"}
r,l,t,is_success
-50.0,50,1170.582993,0.0
-45.0,50,1172.269992,0.0
-50.0,50,1174.037025,0.0
-50.0,50,1175.784575,0.0
-50.0,50,1177.480439,0.0
-50.0,50,1179.152058,0.0
-50.0,50,1180.816102,0.0
-50.0,50,1182.483032,0.0
-50.0,50,1184.149802,0.0
-50.0,50,1185.82229,0.0
-50.0,50,1187.584856,0.0
0.0,50,1189.338788,1.0
-39.0,50,1190.998899,0.0
-50.0,50,1192.672065,0.0
-50.0,50,1194.365596,0.0
-50.0,50,1196.088494,0.0
-50.0,50,1197.855879,0.0
-50.0,50,1199.62393,0.0
-50.0,50,1201.337495,0.0
-50.0,50,1203.009235,0.0
-11.0,50,1204.670507,1.0
-31.0,50,1206.346572,0.0
-50.0,50,1208.018118,0.0
0.0,50,1209.689403,1.0
-50.0,50,1211.357689,0.0
-50.0,50,1213.024941,0.0
-50.0,50,1214.786108,0.0
-50.0,50,1216.550109,0.0
-50.0,50,1218.221021,0.0
-50.0,50,1219.897218,0.0
0.0,50,1221.55788,1.0
0.0,50,1223.230114,1.0
-50.0,50,1225.091632,0.0
-50.0,50,1226.856452,0.0
-50.0,50,1228.614841,0.0
-50.0,50,1230.374666,0.0
-50.0,50,1232.075022,0.0
-50.0,50,1233.774569,0.0
-50.0,50,1235.475643,0.0
-50.0,50,1237.176981,0.0
-50.0,50,1238.879953,0.0
-50.0,50,1240.564938,0.0
-50.0,50,1242.558239,0.0
-50.0,50,1244.306928,0.0
-50.0,50,1246.14484,0.0
-50.0,50,1247.964202,0.0
-50.0,50,1249.699949,0.0
-8.0,50,1251.513147,1.0
-50.0,50,1253.278242,0.0
-50.0,50,1255.016907,0.0
-50.0,50,1256.72182,0.0
-50.0,50,1258.427471,0.0
-50.0,50,1260.123842,0.0
0.0,50,1262.088497,1.0
-50.0,50,1263.769814,0.0
0.0,50,1265.470278,1.0
-50.0,50,1267.304818,0.0
-50.0,50,1269.005803,0.0
-50.0,50,1270.752846,0.0
-47.0,50,1272.436253,0.0
-50.0,50,1274.118726,0.0
-50.0,50,1275.795872,0.0
-50.0,50,1277.471946,0.0
-50.0,50,1279.149489,0.0
-50.0,50,1280.822698,0.0
-50.0,50,1282.507582,0.0
-50.0,50,1284.186074,0.0
-50.0,50,1285.920092,0.0
-50.0,50,1287.677519,0.0
-50.0,50,1289.442301,0.0
-50.0,50,1291.20712,0.0
-40.0,50,1292.973111,0.0
-50.0,50,1294.691876,0.0
