#{"t_start": 1652346159.332999, "env_id": "PandaPickAndPlace-v2"}
r,l,t,is_success
-48.0,50,777.330821,0.0
-50.0,50,778.618599,0.0
-50.0,50,779.88713,0.0
-50.0,50,781.195108,0.0
-50.0,50,782.51217,0.0
-50.0,50,783.817781,0.0
-50.0,50,785.133172,0.0
-50.0,50,786.387683,0.0
-50.0,50,787.722163,0.0
-50.0,50,789.010538,0.0
-50.0,50,790.238646,0.0
-50.0,50,791.530294,0.0
-50.0,50,792.838258,0.0
-50.0,50,794.19348,0.0
-50.0,50,795.508328,0.0
-50.0,50,796.838115,0.0
-50.0,50,798.163844,0.0
-50.0,50,799.466243,0.0
-50.0,50,800.786002,0.0
-50.0,50,802.108317,0.0
-50.0,50,803.418264,0.0
-50.0,50,804.706318,0.0
-50.0,50,805.974332,0.0
-50.0,50,807.248745,0.0
-50.0,50,808.527121,0.0
-50.0,50,809.870292,0.0
-50.0,50,811.139568,0.0
-50.0,50,812.438505,0.0
-50.0,50,813.752477,0.0
-50.0,50,815.047605,0.0
-50.0,50,816.339182,0.0
-50.0,50,817.622131,0.0
-50.0,50,818.880603,0.0
-50.0,50,820.168952,0.0
-50.0,50,821.490427,0.0
-50.0,50,822.814731,0.0
-50.0,50,824.141168,0.0
-50.0,50,825.470247,0.0
-50.0,50,826.768349,0.0
-50.0,50,828.053747,0.0
-50.0,50,829.365096,0.0
-50.0,50,830.661981,0.0
-50.0,50,831.972755,0.0
-50.0,50,833.326707,0.0
-50.0,50,834.640595,0.0
-50.0,50,835.952795,0.0
-50.0,50,837.254644,0.0
-50.0,50,838.510222,0.0
-50.0,50,839.837268,0.0
-50.0,50,841.118279,0.0
-50.0,50,842.427154,0.0
-50.0,50,843.714014,0.0
-50.0,50,845.023583,0.0
-50.0,50,846.320674,0.0
-50.0,50,847.68105,0.0
-50.0,50,849.040693,0.0
-50.0,50,850.365974,0.0
-50.0,50,851.669648,0.0
-50.0,50,852.973532,0.0
-47.0,50,854.338642,0.0
-50.0,50,855.616889,0.0
-50.0,50,856.915797,0.0
-50.0,50,858.258352,0.0
-50.0,50,859.563812,0.0
-50.0,50,860.899515,0.0
-50.0,50,862.180355,0.0
-50.0,50,863.438343,0.0
-50.0,50,864.784936,0.0
-50.0,50,866.164834,0.0
-50.0,50,867.521251,0.0
-50.0,50,868.873296,0.0
-50.0,50,870.273462,0.0
-50.0,50,871.484761,0.0
-50.0,50,872.766267,0.0
-50.0,50,874.087449,0.0
-50.0,50,875.389728,0.0
-50.0,50,876.693775,0.0
-50.0,50,878.000427,0.0
-50.0,50,879.295096,0.0
-50.0,50,880.646937,0.0
-50.0,50,881.983963,0.0
-43.0,50,883.228773,0.0
-50.0,50,884.510503,0.0
-50.0,50,885.74445,0.0
-50.0,50,887.069081,0.0
-50.0,50,888.364013,0.0
-50.0,50,889.700912,0.0
-50.0,50,890.98169,0.0
-50.0,50,892.328375,0.0
-50.0,50,893.645903,0.0
-50.0,50,894.957587,0.0
-50.0,50,896.305459,0.0
-50.0,50,897.639454,0.0
-50.0,50,898.932229,0.0
-50.0,50,900.210891,0.0
-50.0,50,901.473627,0.0
-50.0,50,902.791781,0.0
-50.0,50,904.120838,0.0
-50.0,50,905.398085,0.0
-50.0,50,906.714998,0.0
-50.0,50,908.025388,0.0
-50.0,50,909.329018,0.0
-50.0,50,910.654812,0.0
-50.0,50,911.933537,0.0
-50.0,50,913.261356,0.0
-50.0,50,914.55086,0.0
-50.0,50,915.908894,0.0
-50.0,50,917.214657,0.0
-50.0,50,918.57504,0.0
-50.0,50,919.896932,0.0
-50.0,50,921.214743,0.0
0.0,50,922.477598,1.0
-50.0,50,923.797641,0.0
-50.0,50,925.106719,0.0
-50.0,50,926.447326,0.0
-50.0,50,927.719727,0.0
-50.0,50,929.067355,0.0
-50.0,50,930.434371,0.0
-50.0,50,931.759324,0.0
-50.0,50,933.104392,0.0
-50.0,50,934.362127,0.0
-50.0,50,935.723457,0.0
-50.0,50,937.046263,0.0
-50.0,50,938.336568,0.0
-50.0,50,939.684226,0.0
-50.0,50,941.01344,0.0
-50.0,50,942.301453,0.0
-50.0,50,943.636676,0.0
-50.0,50,944.962845,0.0
-50.0,50,946.205296,0.0
-50.0,50,947.508475,0.0
-50.0,50,948.808933,0.0
-50.0,50,950.119417,0.0
-50.0,50,951.385308,0.0
-50.0,50,952.727602,0.0
-50.0,50,953.921633,0.0
-50.0,50,955.219051,0.0
-50.0,50,956.499762,0.0
-50.0,50,957.827998,0.0
-50.0,50,959.182664,0.0
-50.0,50,960.506123,0.0
-50.0,50,961.886153,0.0
-47.0,50,963.234922,0.0
-50.0,50,964.595934,0.0
-50.0,50,965.942677,0.0
-50.0,50,967.287738,0.0
-50.0,50,968.570395,0.0
-50.0,50,969.774454,0.0
-46.0,50,971.006123,0.0
-50.0,50,972.270291,0.0
-50.0,50,973.562005,0.0
-50.0,50,974.935928,0.0
-50.0,50,976.316588,0.0
-50.0,50,977.705446,0.0
-50.0,50,979.095293,0.0
-50.0,50,980.471913,0.0
-50.0,50,981.762024,0.0
-50.0,50,983.111173,0.0
-50.0,50,984.440931,0.0
-50.0,50,985.787943,0.0
-50.0,50,987.063013,0.0
-50.0,50,988.34645,0.0
-50.0,50,989.686668,0.0
-50.0,50,991.003055,0.0
-50.0,50,992.328932,0.0
-50.0,50,993.665914,0.0
-50.0,50,994.940769,0.0
-50.0,50,996.26456,0.0
-50.0,50,997.582846,0.0
-50.0,50,998.893158,0.0
-50.0,50,1000.186108,0.0
-50.0,50,1001.486523,0.0
-50.0,50,1002.8309,0.0
-50.0,50,1004.166956,0.0
-50.0,50,1005.480207,0.0
-50.0,50,1006.825799,0.0
-50.0,50,1008.175487,0.0
-50.0,50,1009.471011,0.0
-50.0,50,1010.803775,0.0
-50.0,50,1012.096179,0.0
-50.0,50,1013.370722,0.0
-50.0,50,1014.649104,0.0
-50.0,50,1016.022056,0.0
-50.0,50,1017.323502,0.0
-50.0,50,1018.642302,0.0
-50.0,50,1019.971328,0.0
-50.0,50,1021.279008,0.0
-50.0,50,1022.575651,0.0
-50.0,50,1023.95031,0.0
-50.0,50,1025.305575,0.0
-50.0,50,1026.674391,0.0
-50.0,50,1028.009968,0.0
-50.0,50,1029.352646,0.0
-50.0,50,1030.696962,0.0
-50.0,50,1032.018708,0.0
-50.0,50,1033.352186,0.0
-50.0,50,1034.685237,0.0
-50.0,50,1035.992731,0.0
-50.0,50,1037.339461,0.0
-50.0,50,1038.67224,0.0
-50.0,50,1040.01292,0.0
-50.0,50,1041.382531,0.0
-50.0,50,1042.746396,0.0
-50.0,50,1044.077612,0.0
-50.0,50,1045.38481,0.0
-50.0,50,1046.742539,0.0
-50.0,50,1048.076674,0.0
-50.0,50,1049.429685,0.0
-50.0,50,1050.753248,0.0
-50.0,50,1052.109039,0.0
-50.0,50,1053.388922,0.0
-50.0,50,1054.674351,0.0
-50.0,50,1056.00127,0.0
-50.0,50,1057.305535,0.0
-50.0,50,1058.593905,0.0
-50.0,50,1059.912414,0.0
-50.0,50,1061.267704,0.0
-50.0,50,1062.548277,0.0
-4.0,50,1063.85239,1.0
-50.0,50,1065.20099,0.0
-50.0,50,1066.513596,0.0
-50.0,50,1067.79263,0.0
-50.0,50,1069.139396,0.0
-50.0,50,1070.442738,0.0
-50.0,50,1071.745417,0.0
-50.0,50,1073.089817,0.0
-50.0,50,1074.436944,0.0
-50.0,50,1075.799342,0.0
-50.0,50,1077.079667,0.0
-50.0,50,1078.428393,0.0
-50.0,50,1079.771164,0.0
-50.0,50,1081.074551,0.0
-50.0,50,1082.417468,0.0
-50.0,50,1083.733042,0.0
-50.0,50,1085.055327,0.0
-50.0,50,1086.341518,0.0
-50.0,50,1087.681523,0.0
-50.0,50,1089.00957,0.0
-50.0,50,1090.378268,0.0
-50.0,50,1091.678577,0.0
0.0,50,1093.026107,1.0
0.0,50,1094.363161,1.0
-50.0,50,1095.689325,0.0
-50.0,50,1097.05434,0.0
-50.0,50,1098.407022,0.0
-50.0,50,1099.756332,0.0
-50.0,50,1101.084725,0.0
-50.0,50,1102.421402,0.0
-50.0,50,1103.756588,0.0
-50.0,50,1105.039955,0.0
-50.0,50,1106.328858,0.0
-50.0,50,1107.643767,0.0
-50.0,50,1108.961732,0.0
-50.0,50,1110.269414,0.0
-50.0,50,1111.586377,0.0
-50.0,50,1112.869458,0.0
-50.0,50,1114.198301,0.0
-50.0,50,1115.53625,0.0
-50.0,50,1116.890194,0.0
-50.0,50,1118.215199,0.0
-50.0,50,1119.507235,0.0
-50.0,50,1120.83259,0.0
-50.0,50,1122.11315,0.0
-50.0,50,1123.381651,0.0
-50.0,50,1124.689184,0.0
-50.0,50,1126.005637,0.0
-50.0,50,1127.339734,0.0
-50.0,50,1128.709782,0.0
-50.0,50,1130.080219,0.0
-50.0,50,1131.434182,0.0
-50.0,50,1132.732812,0.0
-50.0,50,1134.042595,0.0
-50.0,50,1135.325894,0.0
-50.0,50,1136.605014,0.0
-50.0,50,1137.917854,0.0
-50.0,50,1139.178644,0.0
-50.0,50,1140.533156,0.0
-50.0,50,1141.919971,0.0
-50.0,50,1143.246975,0.0
-6.0,50,1144.520411,1.0
-50.0,50,1145.868986,0.0
-50.0,50,1147.179408,0.0
-50.0,50,1148.46909,0.0
-36.0,50,1149.74425,0.0
-50.0,50,1151.03383,0.0
-50.0,50,1152.333917,0.0
-50.0,50,1153.652448,0.0
-50.0,50,1154.979453,0.0
